user_id,item_id,rating,timestamp,sentiment_score,nli_raw_gameplay,nli_raw_story,nli_raw_graphics,nli_ctr_gameplay,nli_ctr_story,nli_ctr_graphics
A1K341BMPPSHYQ,B000ZK6950,5.0,1237680000,0.9998,0.3745,0.1346,0.8073,0.1763,-0.0782,0.0792
A1K341BMPPSHYQ,B000ZKDOV2,3.0,1250726400,0.8831,0.725,0.7232,0.6636,0.3403,-0.0278,0.1651
A1K341BMPPSHYQ,B000ZKDOV2,3.0,1250726400,,0.725,0.7232,0.6636,0.3403,-0.0278,0.1651
A1K341BMPPSHYQ,B0050SY4DG,4.0,1352160000,,-0.0599,-0.0812,0.0425,0.0142,-0.018,0.0344
A1KIGM4BF3P7MG,B000FRU0NU,5.0,1474502400,0.9999,0.5926,0.5559,0.6166,0.184,-0.0042,0.0276
A1KIGM4BF3P7MG,B000FRU1UM,5.0,1474502400,0.9999,0.4796,0.4725,0.5411,0.1169,0.0183,-0.0424
A1KIGM4BF3P7MG,B000G7YRHO,5.0,1474502400,0.9999,0.0684,-0.0107,0.7945,-0.1245,-0.2137,0.248
A1KIGM4BF3P7MG,B000RHZ9JI,5.0,1474502400,0.9999,0.6254,0.0536,0.8327,0.3973,-0.3143,0.0306
A1KIGM4BF3P7MG,B000SQ5LQ4,5.0,1474502400,0.9999,0.6311,0.5337,0.6275,0.2337,-0.026,-0.1491
A1KIGM4BF3P7MG,B0022TNO7S,5.0,1474502400,0.9999,0.3805,0.4084,0.482,-0.0179,-0.0383,-0.0404
A1KIGM4BF3P7MG,B002BSA20M,5.0,1474502400,0.9999,0.3693,0.3737,0.7092,0.1758,0.0799,-0.0545
A1KIGM4BF3P7MG,B003NSLGW2,5.0,1474502400,0.9999,0.9183,0.7375,,0.3845,0.2705,
A1KIGM4BF3P7MG,B003ZSP0WW,5.0,1474502400,0.9999,0.9052,0.6791,,0.1745,0.1311,
A1KIGM4BF3P7MG,B0050SYX8W,5.0,1474502400,0.9999,0.5718,0.4578,0.7179,0.0997,-0.1047,0.035
A1KIGM4BF3P7MG,B0076ZPYPI,5.0,1474502400,0.9999,0.6583,0.8369,0.3549,0.1174,0.0856,-0.3861
A1KIGM4BF3P7MG,B00VU4J13W,5.0,1474502400,0.9999,-0.1297,-0.4622,0.3412,-0.0008,-0.131,0.0049
A1KIGM4BF3P7MG,B00W8FYFBA,5.0,1474502400,0.9986,-0.0633,-0.4716,0.3908,0.0671,-0.2041,0.3388
A1KIGM4BF3P7MG,B00BGA9Y3W,5.0,1476748800,,-0.075,-0.5037,0.4025,0.1073,-0.1705,0.2218
A1KIGM4BF3P7MG,B01EZA0D8Y,2.0,1478304000,,-0.0671,-0.0364,0.6975,-0.2431,-0.3019,0.6754
A1KXJCXS6HFRQZ,B000B43OY4,5.0,1174608000,0.9848,0.7322,-0.0624,0.8519,0.4127,-0.1978,0.1774
A1KXJCXS6HFRQZ,B000HCQK0A,4.0,1174608000,0.9998,0.5578,0.1945,0.5728,0.2967,-0.177,-0.0342
A1KXJCXS6HFRQZ,B000FRU0NU,5.0,1191974400,0.9999,0.5926,0.5559,0.6166,0.184,-0.0042,0.0276
A1KXJCXS6HFRQZ,B000P46NMK,5.0,1195084800,0.9998,0.3717,0.3362,0.7765,0.1015,-0.0415,0.1374
A1KXJCXS6HFRQZ,B000FRU1UM,5.0,1211328000,0.9996,0.4796,0.4725,0.5411,0.1169,0.0183,-0.0424
A1KXJCXS6HFRQZ,B000WEQL02,3.0,1211328000,-0.9984,0.6762,0.7782,0.8112,0.3546,0.0099,-0.0614
A1KXJCXS6HFRQZ,B000WEQL02,3.0,1211328000,-0.9984,0.6762,0.7782,0.8112,0.3546,0.0099,-0.0614
A1KXJCXS6HFRQZ,B000R0URCE,3.0,1224374400,-0.6057,0.413,0.5814,0.8493,0.2333,0.1703,0.1127
A1KXJCXS6HFRQZ,B000FRVAD4,5.0,1225324800,0.9889,0.1367,0.0764,0.1067,0.1139,0.0237,-0.0129
A1KXJCXS6HFRQZ,B000ZK9QD2,5.0,1226361600,0.999,0.7003,0.8265,0.7048,0.1921,0.0184,-0.0161
A1KXJCXS6HFRQZ,B000ZK9QD2,5.0,1226361600,0.999,0.7003,0.8265,0.7048,0.1921,0.0184,-0.0161
A1KXJCXS6HFRQZ,B001ASJIRM,3.0,1230854400,,0.1376,0.0571,0.8316,0.0087,0.0308,0.3949
A1KXJCXS6HFRQZ,B00BMFIXT2,5.0,1389830400,,0.7687,0.6662,0.8178,0.3003,-0.0071,-0.1017
A1KXPLFENGAFOG,B001D7T2VM,5.0,1413849600,0.9993,0.607,0.7402,0.4224,0.0284,0.0458,-0.1491
A1KXPLFENGAFOG,B0050SYILE,5.0,1413849600,0.9993,0.8915,0.9192,0.8255,0.1735,0.3608,-0.015
A1KXPLFENGAFOG,B0053B66KE,5.0,1413849600,0.9993,0.8022,0.4066,0.4431,0.5462,-0.1055,0.0185
A1KXPLFENGAFOG,B00CMQTUSS,5.0,1413849600,-0.9951,0.4988,0.4041,0.7941,0.2018,0.1666,-0.0722
A1KXPLFENGAFOG,B00FM5IY0Q,5.0,1413849600,0.9993,0.7821,0.4934,0.5851,0.416,-0.1049,-0.1053
A1KXPLFENGAFOG,B000B9RI14,5.0,1420675200,0.9964,0.7849,0.8624,,-0.0101,0.763,
A1KXPLFENGAFOG,B0009XBWY6,5.0,1488758400,0.9998,0.746,0.873,,0.746,0.873,
A1KXPLFENGAFOG,B0029LJIFG,5.0,1488758400,0.9988,0.967,0.8046,,0.0812,-0.0812,
A1KXPLFENGAFOG,B002BRZ852,5.0,1488758400,0.9999,0.573,0.5408,0.3939,0.4581,0.0457,0.368
A1KXPLFENGAFOG,B007XVTR3K,5.0,1488758400,0.9998,-0.0683,0.4751,,-0.144,0.229,
A1KXPLFENGAFOG,B00BGA9X9W,5.0,1488758400,0.9999,0.7651,0.7162,,0.7651,0.7162,
A1KXPLFENGAFOG,B00DD0B0BM,5.0,1488758400,0.9998,0.6953,0.295,0.538,0.5799,-0.1023,0.1135
A1KXPLFENGAFOG,B00KVHSNB0,5.0,1488758400,0.9999,0.5677,-0.7575,,0.6766,-0.3764,
A1KXPLFENGAFOG,B00KVRNIQU,5.0,1488758400,0.9999,0.6578,0.661,0.8768,0.1799,0.0582,0.0682
A1KXPLFENGAFOG,B00LCHZRIK,5.0,1488758400,0.9999,0.4765,-0.383,,0.4829,-0.3766,
A1KXPLFENGAFOG,B00QXJFE08,5.0,1488758400,0.9999,-0.0882,-0.7477,0.7701,0.1463,-0.3223,0.3014
A1KXPLFENGAFOG,B00VU4J13W,5.0,1488758400,,-0.1297,-0.4622,0.3412,-0.0008,-0.131,0.0049
A1KXPLFENGAFOG,B017W1771Y,5.0,1488758400,,0.9431,0.9834,0.914,0.7072,0.021,-0.0295
A1LRMNOS0FZK0T,B000F3AADE,5.0,1272240000,0.9867,0.3604,0.2034,0.3487,0.1818,0.019,-0.2181
A1LRMNOS0FZK0T,B000ZKBJXC,2.0,1272931200,-0.9993,0.4077,0.6642,0.6714,-0.0337,0.0107,0.0792
A1LRMNOS0FZK0T,B000ZKBJXC,2.0,1272931200,-0.9993,0.4077,0.6642,0.6714,-0.0337,0.0107,0.0792
A1LRMNOS0FZK0T,B00005ME6N,5.0,1273276800,0.9953,0.1852,0.2661,0.7159,0.1014,0.0983,-0.1407
A1LRMNOS0FZK0T,B0000657SP,5.0,1273276800,0.9996,0.3976,0.2208,0.608,0.1233,-0.0155,0.3134
A1LRMNOS0FZK0T,B00006LELI,5.0,1273276800,0.9997,0.6165,0.6182,0.8205,0.053,-0.0533,0.0596
A1LRMNOS0FZK0T,B0000TSRA6,5.0,1273276800,0.9985,-0.0874,0.2034,0.3628,0.0066,0.3256,0.2593
A1LRMNOS0FZK0T,B0002A6CQ4,5.0,1273276800,0.9997,0.8941,0.6511,0.824,0.4362,-0.1067,0.0828
A1LRMNOS0FZK0T,B000ZK6950,5.0,1273276800,0.9999,0.3745,0.1346,0.8073,0.1763,-0.0782,0.0792
A1LRMNOS0FZK0T,B000ZK6950,5.0,1273276800,,0.3745,0.1346,0.8073,0.1763,-0.0782,0.0792
A1LRMNOS0FZK0T,B0025KZV7A,5.0,1273276800,,0.4307,0.1682,0.8565,0.3642,-0.0534,1.0107
A1LVMQ52YODRMO,B00004YUWA,4.0,1017532800,0.9786,0.4937,0.5014,0.6822,0.0695,0.1295,-0.0714
A1LVMQ52YODRMO,B00005ML10,3.0,1017532800,-0.9949,0.5133,0.5877,0.7994,0.1066,0.1266,-0.0096
A1LVMQ52YODRMO,B00005O0I2,5.0,1017532800,0.9991,0.8247,0.7005,0.8225,0.3241,0.0032,-0.072
A1LVMQ52YODRMO,B00005ME6O,1.0,1020816000,-0.9996,0.4306,0.6498,0.5031,-0.0427,0.1712,-0.0861
A1LVMQ52YODRMO,B00005NCCR,4.0,1048204800,0.9987,0.5902,0.0913,0.7768,0.2908,-0.1315,0.0184
A1LVMQ52YODRMO,B00009WAUD,4.0,1090108800,-0.9957,0.6627,0.9094,0.8163,0.3559,-0.0483,0.0275
A1LVMQ52YODRMO,B0001VGFK2,3.0,1099267200,0.9992,0.697,0.7652,0.0991,0.3533,0.0715,-0.4621
A1LVMQ52YODRMO,B0002XL3BA,4.0,1121385600,0.9998,0.8006,0.789,0.7983,0.2417,-0.0103,0.1304
A1LVMQ52YODRMO,B0009I6S0O,2.0,1133740800,0.9983,0.361,0.5998,0.6245,0.0386,0.1249,0.0833
A1LVMQ52YODRMO,B0009UBR3A,4.0,1196294400,0.9974,0.6347,0.4926,0.5733,0.2436,0.0315,0.0777
A1LVMQ52YODRMO,B001ASJIS6,4.0,1229126400,0.9972,0.2999,0.1835,0.5213,0.1092,0.0347,0.1025
A1LVMQ52YODRMO,B000UW21A0,3.0,1229731200,,0.6438,0.79,0.8331,0.1069,0.0768,0.0344
A1LVMQ52YODRMO,B002BSC54I,2.0,1326585600,,0.588,0.5938,0.8322,0.2188,0.0707,-0.0594
A1M434SLGFGG0A,B004NRN5DU,5.0,1443830400,0.962,0.1725,0.8191,0.0962,0.0594,0.4261,0.1174
A1M434SLGFGG0A,B00BMFIXT2,5.0,1443830400,0.9999,0.7687,0.6662,0.8178,0.3003,-0.0071,-0.1017
A1M434SLGFGG0A,B00BI83EVU,5.0,1471132800,0.9999,0.3658,0.1667,0.6673,0.1642,-0.1056,0.1793
A1M434SLGFGG0A,B00GZ1GUSY,4.0,1471132800,-0.9988,0.7189,0.5015,0.7067,0.3771,-0.0271,0.0737
A1M434SLGFGG0A,B00J48MUS4,5.0,1471132800,0.9998,-0.1819,-0.1971,0.4709,-0.0848,0.06,0.2615
A1M434SLGFGG0A,B00KVR4HEC,5.0,1471132800,0.9999,0.2834,0.3826,0.5753,0.1405,-0.0007,0.0499
A1M434SLGFGG0A,B00MA5TSFQ,5.0,1471132800,0.9999,0.7849,0.7582,0.8406,0.3384,-0.0791,-0.0975
A1M434SLGFGG0A,B00BGA9ZZ4,5.0,1476144000,0.9999,-0.0245,-0.486,0.7605,-0.0637,0.0247,0.2773
A1M434SLGFGG0A,B00WOK8YX4,5.0,1476144000,,0.5907,-0.021,,0.4796,-0.2114,
A1M434SLGFGG0A,B00ZJEIVB2,5.0,1519257600,,-0.0974,0.0137,0.6455,-0.0488,-0.0771,0.4678
A1N2IJDYH5AXMU,B000R0URCE,5.0,1225065600,0.9999,0.413,0.5814,0.8493,0.2333,0.1703,0.1127
A1N2IJDYH5AXMU,B001D7T2VM,5.0,1265760000,0.9999,0.607,0.7402,0.4224,0.0284,0.0458,-0.1491
A1N2IJDYH5AXMU,B000B9RI14,5.0,1378598400,-0.5489,0.7849,0.8624,,-0.0101,0.763,
A1N2IJDYH5AXMU,B000ZK9QCS,5.0,1379462400,0.9999,0.6173,0.5207,0.7183,0.2213,0.0575,0.0118
A1N2IJDYH5AXMU,B000ZK9QCS,5.0,1379462400,0.9999,0.6173,0.5207,0.7183,0.2213,0.0575,0.0118
A1N2IJDYH5AXMU,B001CMIUYS,5.0,1379462400,0.9998,0.276,0.598,0.5659,-0.1941,0.128,0.3311
A1N2IJDYH5AXMU,B001NX4DUQ,5.0,1379462400,0.9999,0.1666,0.307,0.773,-0.1349,0.0888,0.132
A1N2IJDYH5AXMU,B002NN7AKU,5.0,1379462400,0.9999,0.8137,0.8119,0.6275,0.2926,0.2324,-0.0642
A1N2IJDYH5AXMU,B00CMQTU74,5.0,1393545600,0.9998,0.2025,0.5246,0.6081,-0.0722,0.0941,0.206
A1N2IJDYH5AXMU,B00CX6XKK6,3.0,1393545600,0.9977,-0.1481,0.3603,-0.0111,-0.2286,0.3207,0.0084
A1N2IJDYH5AXMU,B00005BW7Q,5.0,1414713600,0.9999,0.3305,0.3415,0.3938,0.1292,0.043,0.0691
A1N2IJDYH5AXMU,B00005NCCR,5.0,1414713600,0.9999,0.5902,0.0913,0.7768,0.2908,-0.1315,0.0184
A1N2IJDYH5AXMU,B0000657SP,5.0,1414713600,0.9999,0.3976,0.2208,0.608,0.1233,-0.0155,0.3134
A1N2IJDYH5AXMU,B0009A4EV2,5.0,1414713600,0.9998,0.8247,0.5564,0.8671,0.3176,-0.0317,-0.048
A1N2IJDYH5AXMU,B000QAVV6G,5.0,1414713600,0.9999,0.2843,-0.4734,0.8296,0.2431,-0.3616,0.0382
A1N2IJDYH5AXMU,B001ASJISG,5.0,1414713600,0.6815,0.2835,0.393,0.8225,-0.0271,0.1005,0.1768
A1N2IJDYH5AXMU,B001AWIP68,5.0,1414713600,0.9999,0.5039,0.4216,0.8669,0.2882,0.0922,-0.0513
A1N2IJDYH5AXMU,B001E8VB3C,5.0,1414713600,0.9999,0.8485,0.7684,0.8576,0.288,-0.0433,-0.0592
A1N2IJDYH5AXMU,B001HWB68K,5.0,1414713600,,0.2239,0.235,0.5287,0.0457,0.0328,-0.0315
A1N2IJDYH5AXMU,B001JKTC9A,5.0,1414713600,,0.7475,0.8406,0.8185,0.1178,0.0826,-0.0207
A1NLX7WERJZZMU,B000B9RI14,5.0,1393804800,0.9999,0.7849,0.8624,,-0.0101,0.763,
A1NLX7WERJZZMU,B000P297E8,5.0,1393804800,0.9999,0.397,0.6331,0.7336,0.1218,0.1859,-0.1474
A1NLX7WERJZZMU,B000P46NMK,5.0,1393804800,0.9999,0.3717,0.3362,0.7765,0.1015,-0.0415,0.1374
A1NLX7WERJZZMU,B000P46NMK,5.0,1393804800,0.9999,0.3717,0.3362,0.7765,0.1015,-0.0415,0.1374
A1NLX7WERJZZMU,B000VJRU44,5.0,1393804800,0.9999,0.7003,0.5836,0.1969,0.2073,0.0536,0.3798
A1NLX7WERJZZMU,B000VJRU44,5.0,1393804800,0.9999,0.7003,0.5836,0.1969,0.2073,0.0536,0.3798
A1NLX7WERJZZMU,B000ZK696O,5.0,1393804800,0.9999,0.6293,0.4093,0.7908,0.3307,-0.0669,0.2139
A1NLX7WERJZZMU,B000ZK696O,5.0,1393804800,0.9999,0.6293,0.4093,0.7908,0.3307,-0.0669,0.2139
A1NLX7WERJZZMU,B00269DXCK,5.0,1393804800,,0.7652,0.9247,0.8492,0.0307,0.1133,-0.088
A1NLX7WERJZZMU,B0050SY4DG,5.0,1393804800,,-0.0599,-0.0812,0.0425,0.0142,-0.018,0.0344
A1O0ZXXY8I5CZ7,B004CDBP9G,5.0,1312243200,0.9999,0.2092,0.0767,0.0368,0.2366,0.2046,0.0403
A1O0ZXXY8I5CZ7,B000FQ2DTA,5.0,1378339200,0.9999,0.4328,0.0521,0.5556,0.2344,-0.1676,0.1217
A1O0ZXXY8I5CZ7,B000P46NMA,5.0,1378339200,0.9996,0.2227,0.4684,0.786,0.0188,0.2102,0.0955
A1O0ZXXY8I5CZ7,B002I0F5M8,5.0,1378339200,0.9999,0.7019,0.6773,0.6355,0.2441,0.0428,-0.0502
A1O0ZXXY8I5CZ7,B002MED6EO,4.0,1378339200,0.9999,0.8003,-0.0297,,0.6599,-0.4511,
A1O0ZXXY8I5CZ7,B002BRZ7JE,5.0,1380844800,0.9999,0.4773,0.9067,-0.4888,0.3568,0.4247,-0.9833
A1O0ZXXY8I5CZ7,B0053B66KE,5.0,1390521600,0.9999,0.8022,0.4066,0.4431,0.5462,-0.1055,0.0185
A1O0ZXXY8I5CZ7,B000ZK7ZOE,5.0,1396396800,0.9999,0.8367,0.7726,0.551,0.2462,-0.0225,-0.0716
A1O0ZXXY8I5CZ7,B000ZK7ZOE,5.0,1396396800,0.9999,0.8367,0.7726,0.551,0.2462,-0.0225,-0.0716
A1O0ZXXY8I5CZ7,B001B1W3GG,5.0,1396396800,0.9998,0.6492,0.6585,0.7402,0.2999,0.1444,-0.0046
A1O0ZXXY8I5CZ7,B001NIP3EG,5.0,1396396800,0.999,0.8273,0.7648,0.7535,0.3495,0.0576,-0.1515
A1O0ZXXY8I5CZ7,B00269DX5W,5.0,1396396800,,0.5022,0.727,0.8081,0.0078,0.0856,-0.0802
A1O0ZXXY8I5CZ7,B00275A7LI,5.0,1396396800,,0.4464,0.4769,0.7718,0.2592,0.2116,0.3992
A1OJV97CEXSJQE,B002I0H79C,3.0,1317340800,-0.9317,0.6887,0.4695,0.8133,0.2479,-0.0211,0.0569
A1OJV97CEXSJQE,B0010AYJXI,5.0,1317427200,0.9994,0.2673,0.4697,0.7094,-0.1343,0.0743,0.1438
A1OJV97CEXSJQE,B0010AYJXI,5.0,1317427200,0.9994,0.2673,0.4697,0.7094,-0.1343,0.0743,0.1438
A1OJV97CEXSJQE,B003O6E67A,4.0,1317859200,0.9357,0.7199,0.5593,0.5769,0.2532,-0.0261,-0.0747
A1OJV97CEXSJQE,B0050SWSQQ,2.0,1372291200,-0.9943,-0.0948,0.0498,-0.1412,0.0605,0.2679,0.4262
A1OJV97CEXSJQE,B004FS8LYK,2.0,1376524800,-0.9992,0.7564,0.7411,0.8567,0.2174,0.0513,0.0437
A1OJV97CEXSJQE,B003O6EB70,2.0,1377043200,-0.9998,0.3671,0.5467,0.8399,-0.0583,0.009,-0.0548
A1OJV97CEXSJQE,B00C7103DO,4.0,1403568000,0.9347,0.3739,0.712,0.5237,0.0355,0.2137,-0.0464
A1OJV97CEXSJQE,B00BGAA0SU,2.0,1406764800,-0.993,0.7165,0.6815,0.8368,0.1776,0.0186,0.0776
A1OJV97CEXSJQE,B00BGAA29M,3.0,1408924800,0.5434,0.5703,0.2348,0.59,0.3498,-0.2051,0.1661
A1OJV97CEXSJQE,B00JK00S0S,5.0,1420416000,-0.936,0.6488,0.7494,0.6943,0.0698,0.151,-0.0259
A1OJV97CEXSJQE,B00DBLBMBQ,4.0,1433030400,,0.3179,0.5591,0.827,-0.0558,0.1014,0.1502
A1OJV97CEXSJQE,B00BGA9YZK,4.0,1450224000,,0.2422,0.1615,0.7878,0.1002,-0.0202,0.116
A1PID2MT8MMPAF,B00001XDUB,5.0,989798400,0.9613,0.1988,0.376,0.2527,-0.2277,0.0034,0.2509
A1PID2MT8MMPAF,B00005ME6O,2.0,1007596800,-0.9855,0.4306,0.6498,0.5031,-0.0427,0.1712,-0.0861
A1PID2MT8MMPAF,B00007LV7Y,4.0,1055894400,0.9893,0.3085,-0.001,0.5541,0.0185,-0.1863,0.3515
A1PID2MT8MMPAF,B0012N94WO,3.0,1250553600,-0.9986,0.2635,0.1863,0.805,0.0994,-0.0319,0.2594
A1PID2MT8MMPAF,B0012N94WO,3.0,1250553600,-0.9986,0.2635,0.1863,0.805,0.0994,-0.0319,0.2594
A1PID2MT8MMPAF,B000P297EI,3.0,1251590400,0.9988,0.488,0.1289,0.7143,0.2469,-0.1389,0.1735
A1PID2MT8MMPAF,B00149MEVY,3.0,1254096000,-0.9992,0.3162,0.7119,0.7464,-0.1082,0.1689,0.2515
A1PID2MT8MMPAF,B00149MEVY,3.0,1254096000,-0.9992,0.3162,0.7119,0.7464,-0.1082,0.1689,0.2515
A1PID2MT8MMPAF,B001SGZL2W,4.0,1280534400,0.9968,0.6669,0.7609,0.8337,0.105,-0.0004,0.0368
A1PID2MT8MMPAF,B002CZ38KA,5.0,1280880000,0.9994,0.4621,0.6697,0.8053,-0.0319,0.1219,0.0636
A1PID2MT8MMPAF,B002I0J6DC,3.0,1292976000,0.9992,0.492,0.722,0.7078,0.1466,0.0661,0.0021
A1PID2MT8MMPAF,B0028IBTLG,3.0,1294531200,0.9421,-0.0835,0.0149,0.2901,0.0413,0.2021,-0.0092
A1PID2MT8MMPAF,B002BRYIJY,4.0,1295136000,0.9995,0.382,0.5301,0.4834,-0.0812,0.1265,-0.034
A1PID2MT8MMPAF,B00309XHD0,5.0,1297468800,0.9992,0.8536,0.7348,0.8827,0.2946,0.0141,0.0381
A1PID2MT8MMPAF,B00432O50W,2.0,1321401600,-0.9896,0.7174,0.5998,,0.2852,0.0595,
A1PID2MT8MMPAF,B0053B7ICO,4.0,1323734400,0.9936,0.6691,0.0695,0.9653,0.5389,-0.4164,-0.0153
A1PID2MT8MMPAF,B004FS8LYK,5.0,1369699200,0.9991,0.7564,0.7411,0.8567,0.2174,0.0513,0.0437
A1PID2MT8MMPAF,B006YDPU48,5.0,1399334400,0.9956,0.3741,0.7134,0.8938,0.0424,-0.1408,0.0016
A1PID2MT8MMPAF,B00NMS0YYO,4.0,1432080000,0.9968,0.2027,0.1932,,-0.0031,-0.1007,
A1PID2MT8MMPAF,B00KWJ4JW4,3.0,1435449600,-0.9608,0.3472,0.0545,-0.8038,0.1552,-0.1873,-0.3087
A1PID2MT8MMPAF,B00HGLLRV2,5.0,1438560000,0.9996,0.5354,0.5223,0.8712,0.1284,0.0491,-0.0441
A1PID2MT8MMPAF,B00MV7KVP4,5.0,1441238400,0.9993,0.4596,0.5126,0.6839,0.1219,0.1245,-0.0011
A1PID2MT8MMPAF,B00BI83EVU,5.0,1444867200,0.9978,0.3658,0.1667,0.6673,0.1642,-0.1056,0.1793
A1PID2MT8MMPAF,B00Z9LUFHS,5.0,1466467200,0.9756,0.6237,0.2953,0.7867,0.391,-0.1775,-0.1009
A1PID2MT8MMPAF,B017S3OPZM,5.0,1495843200,0.9997,0.3027,-0.6141,0.7722,0.3875,0.0387,-0.1095
A1PID2MT8MMPAF,B01GKHJP98,4.0,1500163200,,0.1997,0.3038,0.9367,0.2082,0.3209,-0.04
A1PID2MT8MMPAF,B01GW3POY0,4.0,1503014400,,0.5611,0.6827,,0.211,0.0875,
A1Q41NNAZCQ0W4,B000X37732,5.0,1448582400,0.9998,0.7189,0.5405,,0.7189,0.5405,
A1Q41NNAZCQ0W4,B000X37732,5.0,1448582400,0.9998,0.7189,0.5405,,0.7189,0.5405,
A1Q41NNAZCQ0W4,B002I0H79C,5.0,1448582400,0.9998,0.6887,0.4695,0.8133,0.2479,-0.0211,0.0569
A1Q41NNAZCQ0W4,B006JKASCK,5.0,1448582400,0.9999,,0.2068,,,0.2068,
A1Q41NNAZCQ0W4,B00BGA9WK2,5.0,1448582400,0.9999,0.4776,0.1486,0.7866,0.1592,0.0423,-0.0585
A1Q41NNAZCQ0W4,B00D4WTO1M,5.0,1448582400,0.9998,0.0229,0.0642,0.3798,0.0444,0.07,0.1148
A1Q41NNAZCQ0W4,B00JK00S0S,5.0,1448582400,0.9998,0.6488,0.7494,0.6943,0.0698,0.151,-0.0259
A1Q41NNAZCQ0W4,B00MVUKM0A,5.0,1459814400,0.9998,0.5205,0.7567,0.7257,0.2414,0.6083,-0.0761
A1Q41NNAZCQ0W4,B000P297F2,5.0,1462060800,,0.6772,0.4196,0.558,0.241,-0.0456,-0.0121
A1Q41NNAZCQ0W4,B005FYJA52,5.0,1462060800,,0.8309,0.8692,0.8335,0.2967,0.0801,-0.0659
A1QC1BTL48JITH,B000P46NMA,3.0,1281916800,0.9993,0.2227,0.4684,0.786,0.0188,0.2102,0.0955
A1QC1BTL48JITH,B001PKHRUK,4.0,1281916800,0.9985,0.7723,0.4434,0.8896,0.5327,-0.0837,0.0236
A1QC1BTL48JITH,B000XJLQ24,3.0,1282521600,-0.9995,0.2722,0.5003,0.7725,0.0528,0.0729,-0.147
A1QC1BTL48JITH,B000XJLQ24,3.0,1282521600,-0.9995,0.2722,0.5003,0.7725,0.0528,0.0729,-0.147
A1QC1BTL48JITH,B00269DX5W,4.0,1282867200,0.9973,0.5022,0.727,0.8081,0.0078,0.0856,-0.0802
A1QC1BTL48JITH,B001NX6GBK,4.0,1283299200,-0.9847,0.3755,0.55,0.712,-0.049,0.0811,0.1775
A1QC1BTL48JITH,B000R39GPA,2.0,1303689600,-0.9902,0.284,0.7972,0.8492,-0.0253,0.2424,0.1322
A1QC1BTL48JITH,B001B1W3GG,5.0,1303689600,0.9999,0.6492,0.6585,0.7402,0.2999,0.1444,-0.0046
A1QC1BTL48JITH,B001D7T2VC,4.0,1303689600,,0.4964,0.5918,0.8827,0.225,0.0804,-0.0441
A1QC1BTL48JITH,B001NIP3EG,4.0,1303689600,,0.8273,0.7648,0.7535,0.3495,0.0576,-0.1515
A1QWOYR52GFEHJ,B0050SX7BQ,5.0,1418256000,0.9992,0.2472,0.4458,0.8462,-0.1084,0.0111,0.1463
A1QWOYR52GFEHJ,B000TG530M,5.0,1426809600,0.9999,0.8443,0.8475,0.7072,0.4463,0.0481,-0.0612
A1QWOYR52GFEHJ,B001AWIP68,5.0,1426809600,0.9999,0.5039,0.4216,0.8669,0.2882,0.0922,-0.0513
A1QWOYR52GFEHJ,B00503E8S2,5.0,1426809600,0.9999,0.1344,0.0976,0.0855,0.1016,-0.0254,0.2038
A1QWOYR52GFEHJ,B0050SYILE,5.0,1426809600,0.9997,0.8915,0.9192,0.8255,0.1735,0.3608,-0.015
A1QWOYR52GFEHJ,B0050SY4DG,5.0,1435795200,0.9998,-0.0599,-0.0812,0.0425,0.0142,-0.018,0.0344
A1QWOYR52GFEHJ,B001IK1BJ0,5.0,1438214400,0.9991,0.2227,0.5962,0.6926,-0.156,0.0907,0.1491
A1QWOYR52GFEHJ,B002BSA20M,5.0,1443571200,0.9998,0.3693,0.3737,0.7092,0.1758,0.0799,-0.0545
A1QWOYR52GFEHJ,B00DBRM3G8,5.0,1443571200,0.9999,0.413,0.1975,0.8023,0.2241,-0.1216,0.2443
A1QWOYR52GFEHJ,B0009I6S0O,5.0,1446854400,,0.361,0.5998,0.6245,0.0386,0.1249,0.0833
A1QWOYR52GFEHJ,B007XVTR3K,5.0,1508889600,,-0.0683,0.4751,,-0.144,0.229,
A1R7KUJHO2EVEC,B003ZHMMEM,5.0,1405382400,0.9998,0.502,0.8094,0.8078,0.2378,-0.071,0.047
A1R7KUJHO2EVEC,B0053BCP40,5.0,1405382400,0.9998,0.6998,0.523,0.8409,0.2515,-0.0463,0.0592
A1R7KUJHO2EVEC,B0053B5RGI,5.0,1406592000,0.9998,0.938,0.9131,0.7666,0.589,-0.0253,-0.1171
A1R7KUJHO2EVEC,B007WQOIGW,5.0,1406592000,0.9999,0.371,0.5957,0.7707,0.0292,0.2228,-0.0182
A1R7KUJHO2EVEC,B00MUY0OFU,5.0,1406678400,0.9842,0.523,0.4822,,0.4082,0.2143,
A1R7KUJHO2EVEC,B00BU3ZLJQ,5.0,1406937600,0.9968,0.4938,0.0031,-0.517,0.5679,0.1697,0.1361
A1R7KUJHO2EVEC,B00DD0B0BM,5.0,1416873600,0.9999,0.6953,0.295,0.538,0.5799,-0.1023,0.1135
A1R7KUJHO2EVEC,B0053BCMAC,5.0,1424995200,0.9999,0.329,-0.7647,0.7675,0.4365,-0.3185,0.1684
A1R7KUJHO2EVEC,B005FYJA52,5.0,1424995200,0.9998,0.8309,0.8692,0.8335,0.2967,0.0801,-0.0659
A1R7KUJHO2EVEC,B00DD0B1R0,5.0,1424995200,0.9999,0.6219,0.7934,0.7556,0.4642,-0.0919,0.149
